order_id,customer_name,order_date,channel,category,quantity,unit_price,country,payment_method,order_total,refund_amount
12381,Jordan Campbell,2026-08-21,Retail Store,Apparel,579,63.89,Canada,PayPal,127.78,0.0
12382,Bonnie Johnson,2026-08-21,Website,Electronics,5,192.3,France,Credit Card,961.5,0.0
12383,,08/21/2026,Website,Electronics,5,81.43,United States,Bank Transfer,407.15,0.0
12384,Sarah Cooper,2026-08-21,Marketplace,Home Goods,2,209.45,France,Credit Card,418.9,0.0
12385,Kathleen Owen,2026-08-21,Retail Store,Electronics,5,286.97,France,Gift Card,1434.85,0.0
12386,Jasmine Vargas,2026-08-21,Website,Beauty,5,88.64,Canada,Gift Card,443.2,0.0
12387,Nicole Jones,2026-08-21,Marketplace,Sports,1,156.75,United States,Gift Card,156.75,0.0
12388,Suzanne Martinez,2026-08-21,Website,Sports,1572,225.35,United Kingdom,PayPal,901.4,0.0
12389,Deborah Burns,2026-08-21,Website,Home Goods,5,80.42,Australia,PayPal,402.1,130.64
12390,Katherine Myers,2026-08-21,Marketplace,Apparel,2,305.07,United Kingdom,Credit Card,610.14,0.0
12391,Lisa Morrison,2026-08-21,Marketplace,Apparel,3,177.98,Germany,Bank Transfer,533.94,0.0
12392,Scott Pacheco,08/21/2026,Website,Home Goods,1,225.7,France,Bank Transfer,225.7,0.0
12393,Deborah Obrien,2026-08-21,Website,Apparel,5,336.55,France,Bank Transfer,1682.75,0.0
12394,Lisa Kennedy,2026-08-21,Retail Store,Sports,1,136.23,United States,Credit Card,136.23,0.0
12395,Gabriella West,2026-08-21,Marketplace,Beauty,5,61.77,Canada,Gift Card,308.85,0.0
12396,Catherine Arellano,2026-08-21,Marketplace,Apparel,1,269.59,Germany,PayPal,269.59,0.0
12397,Mark Burch,21-08-2026,Website,Electronics,1092,72.28,Canada,Bank Transfer,72.28,0.0
12398,Kenneth Copeland,2026-08-21,Website,Apparel,4,$92.55,United States,Gift Card,370.2,135.32
12399,Brittany Case,2026-08-21,Website,Electronics,2,345.17,Canada,Gift Card,690.34,0.0
12400,Jennifer Barton,2026-08-21,Website,Beauty,3,$275.74,United Kingdom,Bank Transfer,827.22,0.0
12401,Sean Smith,2026-08-21,Website,Home Goods,2,30.52,Canada,PayPal,61.04,0.0
12402,Joseph Schwartz,08/21/2026,Marketplace,Home Goods,4,245.22,U.K.,Bank Transfer,980.88,0.0
12403,Oscar Diaz,2026-08-21,Website,Sports,5,321.15,Germany,PayPal,1605.75,522.22
12404,Brandon Freeman,2026-08-21,Website,Apparel,1,157.65,United States,Gift Card,157.65,0.0
12405,,2026-08-21,Website,Apparel,4,276.51,Germany,PayPal,1106.04,0.0
12406,Brandon Williams,2026-08-21,Website,Sports,2,206.78,United Kingdom,Credit Card,413.56,0.0
12407,Travis Morris,2026-08-21,Retail Store,Sports,1,271.23,Germany,PayPal,271.23,0.0
12408,Jesse Castro,2026-08-21,Retail Store,Electronics,4,$228.42,Canada,PayPal,913.68,0.0
12409,Jeffery Miller,"August 21, 2026",Retail Store,Electronics,2,$317.8,Australia,PayPal,635.6,0.0
12410,Beth Smith,2026-08-21,Website,Sports,4,135.67,Canada,Gift Card,542.68,0.0
12411,Lucas Lee,2026-08-21,Marketplace,Beauty,4,78.1,Germany,PayPal,312.4,0.0
12412,Sarah Jones,2026-08-21,Marketplace,Home Goods,3,302.53,Germany,PayPal,907.59,0.0
12413,Richard Martinez,2026-08-21,Website,Sports,5,19.02,United States,Bank Transfer,95.1,0.0
12414,Sherri Gilbert,2026-08-21,Website,Home Goods,4,89.93,France,PayPal,359.72,0.0
12415,Amanda Rich,2026-08-21,Retail Store,Beauty,5,138.23,United States,Credit Card,691.15,0.0
12416,Rebecca Harrell,2026-08-21,Marketplace,Electronics,1,292.96,France,Bank Transfer,292.96,0.0
12417,Marcia Fernandez,2026-08-21,Marketplace,Home Goods,2,228.78,United Kingdom,Credit Card,457.56,0.0
12418,Susan Moran,2026-08-21,Website,Apparel,4,$296.51,Germany,Gift Card,1186.04,1316.7587991470698
12419,John Mccarthy,2026-08-21,Website,Home Goods,4,299.05,Canada,Gift Card,1196.2,1316.4406802796598
12420,Lisa Bowman,2026-08-21,Marketplace,Home Goods,4,339.76,Canada,Gift Card,1359.04,0.0
12421,Tamara Robles,2026-08-21,Marketplace,Electronics,4,180.14,Germany,Bank Transfer,720.56,0.0
12422,Robert Ochoa,08/21/2026,Website,Home Goods,1,$213.69,Australia,Bank Transfer,213.69,0.0
12423,Peter Robinson,2026-08-21,Website,Electronics,1,219.64,USA,Credit Card,219.64,0.0
12424,Robert Johnson,2026-08-21,Website,Home Goods,1,343.0,Canada,Gift Card,343.0,0.0
12425,Sarah Williams,2026-08-21,Marketplace,Electronics,1,214.76,United States,Credit Card,214.76,0.0
12426,Stephanie Chapman,2026-08-21,Website,Beauty,5,214.97,Canada,Bank Transfer,1074.85,590.52
12427,Michaela Lynn,2026-08-21,Marketplace,Beauty,5,75.1,United Kingdom,Gift Card,375.5,319.98
12428,Mary Johnson,2026-08-21,Website,Home Goods,5,62.52,United States,Bank Transfer,312.6,0.0
12429,Joshua Edwards,2026-08-21,Marketplace,Apparel,5,290.96,France,Credit Card,1454.8,1153.92
12430,Vanessa Thomas,2026-08-21,Website,Apparel,1,141.93,France,PayPal,141.93,0.0
12431,Dennis Gomez,2026-08-21,Retail Store,Electronics,1,239.52,Australia,PayPal,239.52,0.0
12432,Kathy Griffin,2026-08-21,Website,Home Goods,4,221.91,United States,PayPal,887.64,0.0
12433,Omar Kelley,2026-08-21,Website,Sports,5,$345.49,United States,Credit Card,1727.45,0.0
12434,James Schmidt,2026-08-21,Marketplace,Electronics,3,138.47,Germany,Bank Transfer,415.41,0.0
12435,Rachel York,2026-08-21,Website,Sports,5,94.31,United States,Credit Card,471.55,0.0
12436,Jessica Rodriguez,2026-08-21,Website,Home Goods,2,324.57,Canada,Bank Transfer,649.14,0.0
12437,Adam Taylor,2026-08-21,Website,Electronics,1,305.34,France,Bank Transfer,305.34,0.0
12438,Lisa Johnson,2026-08-21,Website,Sports,5,342.02,United States,PayPal,1710.1,0.0
12439,Ashley Kelley,2026-08-21,Website,Home Goods,2,33.4,United States,Bank Transfer,66.8,0.0
12440,Kenneth Odonnell MD,2026-08-21,Website,Apparel,3,190.17,France,PayPal,570.51,0.0
12441,Gabriel Carr,2026-08-21,Website,Sports,1,41.85,Germany,PayPal,41.85,0.0
12442,Ronald Martinez,2026-08-21,Website,Home Goods,-2,149.52,France,PayPal,299.04,0.0
12443,Kristen Schroeder,2026-08-21,Website,Sports,2,155.39,Australia,Gift Card,310.78,0.0
12444,Cindy Mcbride,2026-08-21,Website,Home Goods,2,335.44,Australia,Gift Card,670.88,0.0
12445,Jaime Richards,2026-08-21,Website,Beauty,4,40.54,Germany,Bank Transfer,162.16,0.0
12446,Kari Martinez,2026-08-21,Marketplace,Electronics,5,196.55,United Kingdom,PayPal,982.75,0.0
12447,Robert Christian,2026-08-21,Retail Store,Beauty,5,$29.19,United States,PayPal,145.95,0.0
12448,Katrina Ramirez,2026-08-21,Marketplace,Apparel,5,259.68,United Kingdom,Credit Card,1298.4,0.0
12449,Misty Obrien,2026-08-21,Website,Beauty,1,330.98,United States,Bank Transfer,330.98,0.0
12450,Terrence Jones,2026-08-21,Website,Electronics,4,$291.08,France,Gift Card,1164.32,1430.4505612844027
12451,Jennifer Petersen,2026-08-21,Marketplace,Home Goods,2,146.98,Germany,Bank Transfer,293.96,0.0
12452,Cindy Newton,2026-08-21,Marketplace,Apparel,1,$234.97,Australia,Credit Card,234.97,0.0
12453,Alexis Perez,2026-08-21,Website,Apparel,5,171.12,United States,Gift Card,855.6,0.0
12454,Eileen Jackson,2026-08-21,Website,Electronics,4,41.01,Germany,Credit Card,164.04,0.0
12455,Patricia Carter,2026-08-21,Website,Beauty,4,126.9,Germany,Credit Card,507.6,239.09
12456,Steven Hartman,2026-08-21,Website,Apparel,2,50.69,France,Gift Card,101.38,85.67
12457,Daniel Jenkins,2026-08-21,Website,Home Goods,5,14.28,U.K.,Credit Card,71.4,0.0
12458,Kristin Martin,21-08-2026,Website,Beauty,3,275.03,Australia,PayPal,825.09,0.0
12459,Andrew Lloyd,2026-08-21,Website,Sports,2,277.05,France,Bank Transfer,554.1,0.0
12460,Michael Torres,2026-08-21,Marketplace,Home Goods,2,$339.8,France,PayPal,679.6,163.35
12461,Troy Fisher,2026-08-21,Website,Electronics,1,124.05,United States,PayPal,124.05,0.0
12462,Matthew Barton,2026-08-21,Marketplace,Home Goods,2,44.56,United Kingdom,Bank Transfer,89.12,0.0
12463,Yvonne Montgomery PhD,2026-08-21,Marketplace,Electronics,3,113.5,United Kingdom,Gift Card,340.5,0.0
12464,Christina Mendez,2026-08-21,Website,Beauty,2,90.53,United States,Bank Transfer,181.06,0.0
12465,Jason Frost,2026-08-21,Retail Store,Apparel,1,44.09,United Kingdom,Gift Card,44.09,0.0
12466,Joseph Castaneda,2026-08-21,Website,Electronics,4,56.32,Australia,Gift Card,225.28,0.0
12467,,2026-08-21,Website,Sports,1,189.92,United States,PayPal,189.92,0.0
12468,Andrew Bush,2026-08-21,Website,Beauty,2,186.59,Germany,Bank Transfer,373.18,0.0
12469,Ronald Sanchez,2026-08-21,Website,Apparel,4,108.19,France,PayPal,432.76,0.0
12470,Ricardo Russell,2026-08-21,Website,Beauty,5,282.5,Canada,PayPal,1412.5,0.0
12471,Susan Jones,2026-08-21,Marketplace,Beauty,4,286.9,United States,Gift Card,1147.6,0.0
12472,Jennifer Turner,2026-08-21,Marketplace,Beauty,5,133.69,Canada,Bank Transfer,668.45,392.6
12473,James Cox,2026-08-21,Website,Beauty,5,114.71,France,Gift Card,573.55,0.0
12474,Erin Delgado,2026-08-21,Website,Apparel,4,$208.38,Australia,Credit Card,833.52,0.0
12475,Dustin Smith,2026-08-21,Retail Store,Home Goods,3,327.76,Canada,Gift Card,983.28,0.0
12476,Laura Martinez,2026-08-21,Website,Apparel,4,295.01,Germany,Gift Card,1180.04,0.0
12477,Tamara Ortega,2026-08-21,Website,Beauty,4,113.43,United States,PayPal,453.72,0.0
12478,Julie Thomas,2026-08-21,Marketplace,Apparel,1,22.71,Australia,Credit Card,22.71,0.0
12479,William Brown,2026-08-21,Marketplace,Apparel,1,56.46,United Kingdom,Credit Card,56.46,0.0
12480,Jessica Mcmahon,2026-08-21,Website,Beauty,4,171.7,France,Bank Transfer,686.8,0.0
12481,Timothy Bauer,2026-08-21,Website,Apparel,2,252.85,Germany,PayPal,505.7,0.0
12482,Shawn Brown,2026-08-21,Website,Apparel,2,48.87,Germany,PayPal,97.74,0.0
12483,Stephanie Anderson,2026-08-21,Marketplace,Home Goods,5,158.54,United Kingdom,PayPal,792.7,0.0
12484,Mr. Andrew Richardson,"August 21, 2026",Marketplace,Beauty,2,60.59,United States,Bank Transfer,121.18,0.0
12485,Todd Butler,08/21/2026,Marketplace,Electronics,4,251.4,Canada,Bank Transfer,1005.6,165.01
12486,Jennifer Johnson,2026-08-21,Website,Electronics,2,48.89,France,Credit Card,97.78,0.0
12487,Ryan Murphy,"August 21, 2026",Website,Sports,3,163.85,France,PayPal,491.55,0.0
12488,Christopher Klein,"August 21, 2026",Retail Store,Home Goods,5,213.69,Canada,Credit Card,1068.45,0.0
12489,William Reed,2026-08-21,Website,Home Goods,3,269.32,Australia,Bank Transfer,807.96,0.0
12490,Angela Graves,2026-08-21,Website,Apparel,4,66.97,Australia,Bank Transfer,267.88,0.0
12491,Christina Allen,2026-08-21,Website,Home Goods,5,114.34,Germany,Credit Card,571.7,0.0
12492,Thomas Benson,2026-08-21,Website,Beauty,5,111.59,United States,PayPal,557.95,0.0
12493,Madison Romero,2026-08-21,Marketplace,Electronics,3,141.24,Australia,Bank Transfer,423.72,0.0
12494,William Hoffman,2026-08-21,Retail Store,Apparel,1,122.83,France,Bank Transfer,122.83,0.0
12495,Sarah Chambers,"August 21, 2026",Website,Sports,2,349.46,Germany,Gift Card,698.92,0.0
12496,Nicole Taylor,2026-08-21,Website,Apparel,4,182.91,Germany,Gift Card,731.64,0.0
12497,Joseph Yang,2026-08-21,Retail Store,Electronics,4,135.44,France,Gift Card,541.76,165.62
12498,Bruce Burnett,2026-08-21,Website,Beauty,3,240.96,Canada,Gift Card,722.88,0.0
12499,Kelly Taylor,2026-08-21,Website,Beauty,4,228.59,United Kingdom,PayPal,914.36,0.0
12500,Richard Ewing,21-08-2026,Website,Apparel,2,$170.57,Germany,Credit Card,341.14,0.0
12501,Laura Mclaughlin,2026-08-21,Retail Store,Beauty,4,228.92,Australia,PayPal,915.68,0.0
12502,Robert Murray,2026-08-21,Website,Apparel,2,348.77,France,Gift Card,697.54,0.0
12503,,"August 21, 2026",Marketplace,Home Goods,4,87.77,France,Gift Card,351.08,0.0
12504,Jillian Sanders,2026-08-21,Marketplace,Apparel,1,325.52,France,PayPal,325.52,0.0
12505,Charles Pace,2026-08-21,Website,Beauty,4,25.46,Germany,Credit Card,101.84,0.0
12506,Robin Johnson,2026-08-21,Marketplace,Home Goods,5,264.27,Australia,Credit Card,1321.35,0.0
12507,,21-08-2026,Website,Electronics,2,216.1,Germany,Bank Transfer,432.2,0.0
12508,Jacob Stevens,2026-08-21,Website,Sports,1,309.6,Australia,Bank Transfer,309.6,0.0
12509,Michelle Robinson,2026-08-21,Retail Store,Apparel,3,82.44,Australia,Credit Card,247.32,0.0
12510,Alexis Arnold,2026-08-21,Marketplace,Beauty,3,304.46,Australia,Bank Transfer,913.38,0.0
12511,Mr. Michael Hill,2026-08-21,Website,Apparel,1,$135.95,Australia,Bank Transfer,135.95,0.0
12512,Christopher Obrien,2026-08-21,Marketplace,Sports,5,131.19,Germany,Credit Card,655.95,0.0
12513,Rachel Smith,2026-08-21,Marketplace,Beauty,1,184.82,Australia,Gift Card,184.82,0.0
12514,Yvonne Young,2026-08-21,Marketplace,Sports,3,85.93,United Kingdom,Bank Transfer,257.79,0.0
12515,Rebecca Pacheco,2026-08-21,Website,Sports,4,271.29,Canada,Bank Transfer,1085.16,170.38
12516,Amber Robinson,2026-08-21,Marketplace,Home Goods,4,117.85,Germany,Credit Card,471.4,0.0
12517,Megan Stark,2026-08-21,Website,Beauty,4,177.09,Canada,Bank Transfer,708.36,0.0
12518,Sharon Rush,2026-08-21,Website,Electronics,3,328.18,Australia,Credit Card,984.54,0.0
12519,Alex Rowland,2026-08-21,Retail Store,Home Goods,5,56.59,Germany,Gift Card,282.95,0.0
12520,,2026-08-21,Retail Store,Home Goods,4,63.92,USA,Bank Transfer,255.68,0.0
12521,Ethan Anderson,2026-08-21,Website,Sports,4,265.7,France,Credit Card,1062.8,0.0
12522,Katie Gonzalez,2026-08-21,Website,Apparel,4,190.6,Canada,Credit Card,762.4,0.0
12523,Antonio Evans,2026-08-21,Website,Beauty,4,143.82,Germany,Bank Transfer,575.28,0.0
12524,Jose Lopez,2026-08-21,Website,Beauty,2,284.94,France,Credit Card,569.88,0.0
12525,Mrs. Suzanne Patel,21-08-2026,Website,Sports,4,207.89,United Kingdom,Credit Card,831.56,0.0
12526,Suzanne Lopez,2026-08-21,Website,Electronics,3,91.69,Australia,Credit Card,275.07,0.0
12527,David Jones,2026-08-21,Website,Beauty,3,250.54,United States,Credit Card,751.62,177.0
12528,Ryan Johnson,2026-08-21,Website,Home Goods,5,213.94,Canada,PayPal,1069.7,0.0
12529,Susan Reed,2026-08-21,Marketplace,Electronics,1,33.59,France,Gift Card,33.59,0.0
12530,Ashley Beck,2026-08-21,Website,Apparel,3,89.6,United Kingdom,Credit Card,268.8,0.0
12531,Theodore Young,2026-08-21,Retail Store,Home Goods,2,309.89,Germany,PayPal,619.78,0.0
12532,,21-08-2026,Website,Home Goods,2,316.24,France,Bank Transfer,632.48,0.0
12533,Rebecca Daniel,2026-08-21,Retail Store,Home Goods,2,$287.11,United Kingdom,Gift Card,574.22,0.0
12534,Melinda Oneill,2026-08-21,Marketplace,Home Goods,3,74.68,United Kingdom,Bank Transfer,224.04,0.0
12535,Charles Williams,"August 21, 2026",Retail Store,Apparel,2,323.76,Germany,PayPal,647.52,440.68
12536,,2026-08-21,Website,Electronics,4,276.62,United Kingdom,Gift Card,1106.48,0.0
12537,,2026-08-21,Website,Apparel,5,$185.4,United Kingdom,Gift Card,927.0,0.0
12538,Mark Hodges,2026-08-21,Marketplace,Apparel,3,333.37,Canada,Gift Card,1000.11,0.0
12539,Brianna Schmidt,2026-08-21,Website,Beauty,4,37.7,United States,PayPal,150.8,0.0
12540,Samantha Irwin,2026-08-21,Website,Home Goods,3,332.32,Australia,PayPal,996.96,0.0
12541,,2026-08-21,Website,Home Goods,5,159.28,France,PayPal,796.4,0.0
12542,Daryl Allen,2026-08-21,Website,Beauty,792,316.87,Australia,Gift Card,1267.48,0.0
12543,Brian Houston,2026-08-21,Marketplace,Beauty,2,32.35,France,Bank Transfer,64.7,0.0
12544,Bradley Smith,2026-08-21,Website,Electronics,1,256.91,France,PayPal,256.91,0.0
12545,Frank Arias,2026-08-21,Website,Sports,5,68.52,Canada,PayPal,342.6,0.0
12546,Susan Ramos,2026-08-21,Marketplace,Home Goods,1,79.1,Canada,Credit Card,79.1,64.61
12547,Renee Kennedy,"August 21, 2026",Retail Store,Home Goods,2,100.83,Canada,Credit Card,201.66,0.0
12548,Christopher Soto,2026-08-21,Website,Sports,1,29.77,Canada,Credit Card,29.77,0.0
12549,Katherine Brennan,2026-08-21,Website,Apparel,4,303.07,United Kingdom,Gift Card,1212.28,0.0
12550,Sarah Walton,2026-08-21,Website,Apparel,4,348.99,France,Bank Transfer,1395.96,0.0
12551,Nicole Thompson,2026-08-21,Retail Store,Beauty,5,116.71,Germany,Bank Transfer,583.55,0.0
12552,Jennifer Mullen,"August 21, 2026",Website,Sports,4,302.73,France,Bank Transfer,1210.92,990.69
12553,Alexandria Pineda,2026-08-21,Marketplace,Apparel,1,293.93,United States,PayPal,293.93,0.0
12554,Trevor Brooks,2026-08-21,Website,Apparel,5,230.33,United States,Bank Transfer,1151.65,0.0
12555,Anna Walters,2026-08-21,Retail Store,Home Goods,3,72.16,Germany,PayPal,216.48,0.0
12556,Robert Hurst,2026-08-21,Website,Home Goods,1,116.83,France,Gift Card,116.83,0.0
12557,Jacqueline Marshall,2026-08-21,Marketplace,Beauty,3,199.0,Australia,Gift Card,597.0,0.0
12558,Desiree Cardenas,2026-08-21,Website,Home Goods,5,93.49,United States,PayPal,467.45,0.0
12559,Frank Bell,2026-08-21,Retail Store,Sports,3,341.9,United States,Bank Transfer,1025.7,0.0
12560,Derek Cooper,2026-08-21,Website,Beauty,2,$328.45,Canada,Credit Card,656.9,0.0
12561,Paul Young,2026-08-21,Marketplace,Sports,4,292.77,Germany,Bank Transfer,1171.08,0.0
12562,Brenda Romero,"August 21, 2026",Marketplace,Electronics,1,308.98,France,PayPal,308.98,0.0
12563,Phillip Moreno,2026-08-21,Website,Apparel,3,245.3,Germany,Gift Card,735.9,0.0
12564,Mr. Richard Rodriguez,21-08-2026,Website,Electronics,3,60.76,Germany,PayPal,182.28,0.0
12565,Kirsten Brown,2026-08-21,Website,Apparel,1,329.99,Australia,Credit Card,329.99,0.0
12566,,2026-08-21,Marketplace,Sports,-1,306.4,Australia,Bank Transfer,306.4,0.0
12567,Robin Wright,2026-08-21,Website,Electronics,1,186.29,United Kingdom,Bank Transfer,186.29,0.0
12568,Rhonda Chavez,2026-08-21,Website,Home Goods,2,288.18,Australia,Gift Card,576.36,0.0
12569,Patrick Cunningham,2026-08-21,Website,Electronics,3,282.13,United States,Credit Card,846.39,0.0
12570,Todd Young,2026-08-21,Website,Apparel,2,91.27,France,Gift Card,182.54,0.0
12571,Deborah Wilcox,2026-08-21,Website,Beauty,4,349.33,France,PayPal,1397.32,0.0
12572,Megan Smith,2026-08-21,Website,Home Goods,2,331.88,United Kingdom,PayPal,663.76,555.86
12573,Daryl Carson,2026-08-21,Marketplace,Home Goods,2,160.37,Australia,Bank Transfer,320.74,0.0
12574,Alejandra Faulkner,2026-08-21,Marketplace,Electronics,3,314.3,Australia,Credit Card,942.9,0.0
12575,Cindy Parker,2026-08-21,Retail Store,Apparel,2,247.17,France,Bank Transfer,494.34,0.0
12576,Darrell Turner,2026-08-21,Marketplace,Electronics,1,133.85,Australia,Gift Card,133.85,0.0
12577,Reginald Harris,2026-08-21,Marketplace,Home Goods,1,$125.45,France,PayPal,125.45,0.0
12578,Chelsea Hanson,2026-08-21,Website,Home Goods,4,16.91,United Kingdom,PayPal,67.64,0.0
12579,Joseph Buchanan,2026-08-21,Website,Sports,2,129.88,France,Credit Card,259.76,0.0
12580,Edward Hayes,2026-08-21,Website,Home Goods,3,40.83,United States,Bank Transfer,122.49,0.0
12581,Martin Townsend,2026-08-21,Website,Sports,1,$133.56,France,Bank Transfer,133.56,0.0
12582,Elizabeth Sharp,2026-08-21,Website,Electronics,1,97.05,Australia,Gift Card,97.05,0.0
12583,Jill Luna,2026-08-21,Marketplace,Home Goods,2,94.06,United Kingdom,Gift Card,188.12,154.12
12584,Jasmine Peck,2026-08-21,Website,Beauty,5,222.79,Canada,PayPal,1113.95,0.0
12585,Heather Hamilton,08/21/2026,Website,Apparel,5,147.94,United States,Credit Card,739.7,0.0
12586,Austin Bauer,2026-08-21,Website,Beauty,5,302.31,Canada,Gift Card,1511.55,0.0
12587,Jimmy Sims,2026-08-21,Retail Store,Home Goods,2,$334.78,France,Bank Transfer,669.56,0.0
12588,Stephen Nguyen,2026-08-21,Website,Home Goods,4,85.38,United Kingdom,Gift Card,341.52,0.0
12589,Charles Gregory,2026-08-21,Retail Store,Sports,3,84.52,France,Bank Transfer,253.56,0.0
12590,Amy Sanchez MD,2026-08-21,Retail Store,Home Goods,1,171.96,Canada,Gift Card,171.96,0.0
12591,Brooke Hogan,2026-08-21,Marketplace,Sports,3,51.14,United States,Bank Transfer,153.42,0.0
12592,David Bullock,2026-08-21,Retail Store,Beauty,1,$341.2,United States,Credit Card,341.2,0.0
12593,Betty Henson,2026-08-21,Retail Store,Electronics,4,$17.86,United Kingdom,Credit Card,71.44,0.0
12594,Dawn Smith,2026-08-21,Marketplace,Electronics,3,$276.28,France,PayPal,828.84,0.0
12595,,2026-08-21,Marketplace,Home Goods,2,166.5,Australia,Credit Card,333.0,0.0
12596,Ashley Wilson,2026-08-21,Website,Electronics,2,146.57,United Kingdom,Bank Transfer,293.14,130.21
12597,,2026-08-21,Website,Electronics,3,26.77,France,Credit Card,80.31,0.0
12598,Joshua Alvarado,2026-08-21,Website,Home Goods,1,257.14,Germany,Bank Transfer,257.14,0.0
12599,Yolanda Stone,2026-08-21,Website,Beauty,3,324.23,Canada,Bank Transfer,972.69,0.0
12600,Matthew Rogers,2026-08-21,Website,Apparel,1174,94.35,United States,PayPal,94.35,56.2
12601,Ryan Peterson,2026-08-21,Website,Sports,3,26.13,Canada,Credit Card,78.39,0.0
12602,Jeremy Patel,2026-08-21,Marketplace,Electronics,2,272.42,United States,Credit Card,544.84,208.41
12603,Paul Cruz,2026-08-21,Website,Beauty,2,246.42,France,Credit Card,492.84,0.0
12604,Richard Cooper,2026-08-21,Marketplace,Apparel,5,67.13,United States,PayPal,335.65,0.0
12605,Elizabeth Oconnell,2026-08-21,Website,Apparel,3,75.95,France,PayPal,227.85,256.239771273304
12606,Jennifer Jordan,2026-08-21,Website,Sports,3,271.91,France,Credit Card,815.73,0.0
12607,Donna Horton,2026-08-21,Marketplace,Electronics,1,126.93,France,Credit Card,126.93,0.0
12608,Sherri Hernandez,2026-08-21,Website,Sports,2,103.76,United Kingdom,Gift Card,207.52,0.0
12609,Jason Martinez,2026-08-21,Website,Home Goods,5,31.72,United States,Credit Card,158.6,0.0
12610,Ashley Sanchez,2026-08-21,Website,Home Goods,3,247.13,United Kingdom,Bank Transfer,741.39,490.84
12611,Jessica Kelley,2026-08-21,Marketplace,Home Goods,5,276.86,United States,Gift Card,1384.3,0.0
12612,Christine Cherry,2026-08-21,Website,Beauty,2,228.68,Germany,Credit Card,457.36,0.0
12613,Spencer Jenkins,2026-08-21,Website,Beauty,1,160.52,Australia,PayPal,160.52,62.22
12614,Ashley Hall,2026-08-21,Marketplace,Sports,5,220.35,Germany,PayPal,1101.75,0.0
12615,Sheila Lopez,2026-08-21,Website,Electronics,1,73.03,France,Credit Card,73.03,0.0
12616,Dominique Bradley,2026-08-21,Marketplace,Sports,1,91.72,United States,PayPal,91.72,63.63
12617,,2026-08-21,Website,Apparel,1,94.0,United Kingdom,Bank Transfer,94.0,81.86
12618,Kenneth Roberts,2026-08-21,Marketplace,Home Goods,2,248.13,Germany,Credit Card,496.26,0.0
12619,Ariana Edwards,2026-08-21,Website,Beauty,1,116.58,Australia,Gift Card,116.58,0.0
12620,Todd Bentley,2026-08-21,Retail Store,Home Goods,4,293.28,United States,PayPal,1173.12,0.0
12621,Heather Nelson,2026-08-21,Retail Store,Apparel,5,48.49,Australia,Bank Transfer,242.45,196.57
12622,Patrick Rodriguez,2026-08-21,Marketplace,Beauty,4,$10.21,Australia,Gift Card,40.84,0.0
12623,Lisa Luna,2026-08-21,Website,Electronics,2,157.82,France,Gift Card,315.64,0.0
12624,Luke Vasquez,2026-08-21,Marketplace,Apparel,5,318.81,Germany,PayPal,1594.05,0.0
12625,Gina Friedman,2026-08-21,Retail Store,Electronics,1,35.75,Canada,Bank Transfer,35.75,24.99
12626,Lisa Smith,08/21/2026,Marketplace,Electronics,3,43.85,United States,Bank Transfer,131.55,0.0
12627,Jesse Sanders,08/21/2026,Marketplace,Electronics,3,253.32,United States,Bank Transfer,759.96,0.0
12628,Susan Johnson,2026-08-21,Website,Beauty,2,288.09,France,Bank Transfer,576.18,247.91
12629,Charles Walters,2026-08-21,Website,Home Goods,1,106.61,France,Gift Card,106.61,0.0
12630,Eric Robinson,2026-08-21,Marketplace,Beauty,2,137.16,France,Credit Card,274.32,0.0
12631,Michaela Anthony,2026-08-21,Website,Sports,2,324.31,United Kingdom,Credit Card,648.62,360.47
12632,Ryan Allen,08/21/2026,Website,Sports,1,22.12,Canada,Gift Card,22.12,0.0
12633,Melissa Thompson,2026-08-21,Website,Electronics,5,$331.16,Canada,PayPal,1655.8,0.0
12634,Garrett Martinez,2026-08-21,Website,Electronics,3,114.04,United Kingdom,Gift Card,342.12,0.0
12635,Shawn Warner,2026-08-21,Retail Store,Apparel,4,227.62,Australia,PayPal,910.48,0.0
12636,,2026-08-21,Website,Electronics,5,249.52,Canada,Bank Transfer,1247.6,0.0
12637,Anthony Garza,2026-08-21,Retail Store,Apparel,2,8.65,Germany,PayPal,17.3,0.0
12638,Madeline Li,2026-08-21,Website,Electronics,2,198.9,Australia,PayPal,397.8,0.0
12639,Melissa Bonilla,2026-08-21,Website,Sports,1854,244.33,France,Gift Card,244.33,0.0
12640,Mark Richards,"August 21, 2026",Marketplace,Beauty,1,11.87,Australia,Bank Transfer,11.87,0.0
12641,Andrew Miller,2026-08-21,Marketplace,Sports,5,206.43,Germany,PayPal,1032.15,0.0
12642,Tiffany Gallagher,2026-08-21,Marketplace,Apparel,3,56.81,Canada,Bank Transfer,170.43,0.0
12643,James Holland,2026-08-21,Marketplace,Electronics,1,50.1,United Kingdom,Gift Card,50.1,0.0
12644,Jennifer Bailey,2026-08-21,Marketplace,Electronics,1,325.29,Britain,PayPal,325.29,0.0
12645,Jillian Nelson,2026-08-21,Website,Home Goods,4,157.71,Australia,Bank Transfer,630.84,0.0
12646,Danielle Steele,2026-08-21,Website,Electronics,2,116.25,Canada,Gift Card,232.5,0.0
12647,Spencer Jones,2026-08-21,Website,Electronics,3,90.0,United Kingdom,PayPal,270.0,0.0
12648,Jennifer Elliott,2026-08-21,Website,Electronics,5,69.13,Canada,PayPal,345.65,0.0
